,HasName,OutcomeType,IsCat,IsFemale,AgeuponOutcome,IsIntact
7221,1,Adoption,0,1,0.9,0
7222,1,Adoption,0,1,3.0,0
7223,1,Euthanasia,0,0,2.0,0
7224,1,Adoption,1,0,0.2,0
7225,1,Adoption,0,1,7.0,0
7226,1,Transfer,0,1,2.0,0
7227,1,Adoption,1,0,0.2,0
7228,0,Transfer,1,0,1.0,1
7229,1,Return_to_owner,0,0,2.0,0
7230,1,Transfer,0,1,0.3,0
7231,1,Transfer,0,1,4.0,0
7232,1,Adoption,1,1,0.2,0
7233,1,Adoption,1,1,0.2,0
7234,1,Adoption,0,0,2.0,0
7235,1,Return_to_owner,0,0,4.0,0
7236,1,Transfer,1,1,0.2,0
7237,0,Transfer,1,1,0.0,1
7238,1,Return_to_owner,0,0,2.0,0
7239,0,Transfer,0,1,0.3,1
7240,0,Transfer,1,0,0.2,1
7241,0,Transfer,1,0,0.2,1
7242,0,Euthanasia,1,-1,0.0,-1
7243,1,Adoption,0,1,3.0,0
7244,1,Adoption,0,0,0.4,0
7245,0,Adoption,0,1,0.6,0
7246,1,Died,1,1,0.1,1
7247,1,Transfer,0,1,0.2,0
7248,0,Transfer,1,0,1.0,1
7249,0,Adoption,0,1,0.2,0
7250,1,Adoption,0,1,3.0,0
7251,1,Adoption,0,0,1.0,0
7252,1,Adoption,0,1,0.2,0
7253,1,Transfer,1,0,0.1,1
7254,0,Euthanasia,1,0,0.1,1
7255,1,Return_to_owner,0,0,0.4,0
7256,1,Return_to_owner,0,0,0.3,0
7257,0,Transfer,1,1,0.3,1
7258,0,Euthanasia,1,1,1.0,1
7259,1,Adoption,1,1,3.0,0
7260,1,Transfer,1,0,7.0,0
7261,0,Transfer,1,0,3.0,1
7262,1,Return_to_owner,1,1,2.0,0
7263,1,Return_to_owner,0,1,3.0,0
7264,1,Transfer,0,0,2.0,0
7265,1,Adoption,0,0,0.8,0
7266,1,Adoption,1,0,0.2,0
7267,1,Adoption,0,1,10.0,0
7268,0,Euthanasia,1,1,8.0,1
7269,1,Died,0,0,10.0,0
7270,1,Adoption,0,0,5.0,0
7271,0,Transfer,1,0,0.4,1
7272,1,Transfer,0,1,12.0,1
7273,1,Transfer,0,1,2.0,0
7274,0,Euthanasia,0,1,2.0,1
7275,1,Transfer,1,1,1.0,0
7276,0,Adoption,0,0,0.2,0
7277,1,Adoption,0,1,0.2,0
7278,1,Adoption,0,0,6.0,0
7279,0,Transfer,1,-1,2.0,-1
7280,1,Adoption,1,1,0.2,1
7281,0,Transfer,0,0,7.0,0
7282,1,Adoption,1,0,0.2,1
7283,1,Adoption,1,0,0.3,0
7284,1,Adoption,0,1,0.9,0
7285,1,Return_to_owner,0,1,2.0,0
7286,1,Transfer,0,1,0.2,1
7287,1,Adoption,0,0,3.0,0
7288,0,Transfer,1,0,0.1,1
7289,1,Adoption,1,0,0.2,0
7290,1,Return_to_owner,0,1,4.0,0
7291,1,Transfer,1,1,0.2,0
7292,1,Adoption,1,0,0.2,0
7293,1,Transfer,0,1,0.1,1
7294,1,Transfer,1,1,0.1,1
7295,0,Adoption,0,0,0.8,0
7296,0,Transfer,0,0,0.5,1
7297,1,Return_to_owner,0,1,0.8,0
7298,1,Euthanasia,0,0,10.0,1
7299,1,Transfer,0,0,0.3,0
7300,0,Adoption,0,0,0.2,0
7301,1,Return_to_owner,0,0,12.0,1
7302,1,Adoption,1,1,2.0,0
7303,1,Transfer,0,1,2.0,0
7304,1,Adoption,1,0,9.0,0
7305,1,Return_to_owner,0,1,8.0,0
7306,1,Transfer,0,1,1.0,0
7307,1,Transfer,0,0,0.2,1
7308,0,Transfer,0,1,0.7,1
7309,1,Adoption,1,1,0.2,0
7310,1,Return_to_owner,0,1,2.0,0
7311,1,Return_to_owner,0,1,3.0,1
7312,1,Died,1,0,0.1,1
7313,1,Return_to_owner,0,0,2.0,0
7314,1,Transfer,0,0,2.0,0
7315,0,Transfer,1,1,0.8,1
7316,1,Euthanasia,0,0,12.0,0
7317,1,Adoption,0,1,1.0,0
7318,0,Transfer,0,1,12.0,1
7319,0,Transfer,1,0,0.0,1
7320,1,Adoption,0,0,0.2,0
7321,1,Transfer,0,1,10.0,1
7322,1,Transfer,0,0,1.0,0
7323,0,Transfer,1,1,0.0,1
7324,0,Adoption,0,1,0.2,0
7325,1,Transfer,0,1,3.0,1
7326,1,Transfer,0,1,3.0,1
7327,1,Transfer,0,0,2.0,1
7328,1,Transfer,0,0,7.0,0
7329,1,Adoption,1,0,0.2,0
7330,1,Return_to_owner,0,1,2.0,0
7331,1,Adoption,0,1,2.0,0
7332,1,Adoption,0,0,2.0,0
7333,0,Adoption,0,0,0.2,0
7334,0,Transfer,1,0,0.2,0
7335,1,Adoption,1,1,1.0,0
7336,0,Transfer,1,0,2.0,1
7337,0,Transfer,1,-1,0.8,-1
7338,1,Adoption,0,1,4.0,0
7339,1,Return_to_owner,0,0,3.0,0
7340,0,Adoption,0,1,0.2,0
7341,0,Transfer,1,-1,0.0,-1
7342,1,Euthanasia,0,0,1.0,0
7343,1,Return_to_owner,0,1,6.0,0
7344,1,Adoption,1,1,8.0,0
7345,1,Adoption,0,0,2.0,0
7346,1,Adoption,0,1,2.0,0
7347,1,Return_to_owner,0,1,1.0,0
7348,1,Transfer,0,1,0.2,0
7349,0,Transfer,1,0,2.0,1
7350,0,Return_to_owner,0,1,0.1,1
7351,1,Transfer,1,0,7.0,0
7352,1,Adoption,1,0,0.1,1
7353,1,Return_to_owner,0,0,10.0,0
7354,1,Adoption,0,0,1.0,0
7355,1,Adoption,0,1,2.0,0
7356,1,Transfer,0,0,3.0,1
7357,1,Adoption,1,0,13.0,0
7358,1,Return_to_owner,0,0,1.0,0
7359,1,Return_to_owner,0,0,1.0,1
7360,1,Transfer,0,1,1.0,0
7361,0,Adoption,0,0,0.7,0
7362,1,Adoption,0,1,0.7,0
7363,1,Adoption,1,1,0.2,1
7364,1,Adoption,0,1,6.0,0
7365,0,Adoption,0,0,4.0,0
7366,1,Adoption,0,1,0.4,0
7367,1,Transfer,1,1,5.0,0
7368,1,Adoption,0,0,2.0,0
7369,0,Transfer,0,1,0.0,1
7370,0,Transfer,0,0,0.1,1
7371,1,Adoption,1,1,14.0,0
7372,0,Transfer,1,0,1.0,1
7373,1,Adoption,1,1,0.2,0
7374,0,Adoption,1,0,0.2,0
7375,1,Adoption,0,1,1.0,0
7376,1,Adoption,0,0,0.1,0
7377,0,Return_to_owner,0,1,4.0,1
7378,0,Transfer,1,0,0.4,1
7379,1,Euthanasia,0,0,5.0,1
7380,0,Euthanasia,0,1,0.4,1
7381,0,Euthanasia,1,-1,1.0,-1
7382,0,Transfer,1,0,3.0,0
7383,0,Transfer,1,-1,2.0,-1
7384,1,Return_to_owner,0,1,2.0,1
7385,1,Return_to_owner,0,1,9.0,0
7386,1,Adoption,0,1,2.0,0
7387,1,Adoption,1,1,0.2,0
7388,0,Adoption,1,0,0.1,0
7389,1,Adoption,0,1,0.7,0
7390,1,Adoption,1,1,0.2,0
7391,1,Adoption,0,0,0.2,0
7392,0,Transfer,1,-1,0.1,-1
7393,0,Adoption,1,0,0.2,0
7394,1,Return_to_owner,0,0,0.2,0
7395,1,Adoption,0,1,2.0,0
7396,1,Adoption,0,1,1.0,0
7397,1,Adoption,0,1,5.0,0
7398,1,Return_to_owner,0,1,2.0,0
7399,1,Return_to_owner,0,0,4.0,0
7400,1,Adoption,1,1,0.2,1
7401,1,Adoption,1,1,2.0,0
7402,1,Adoption,1,0,0.2,0
7403,0,Transfer,1,0,0.0,1
7404,1,Adoption,1,1,1.0,0
7405,1,Transfer,0,1,0.6,1
7406,1,Adoption,0,1,2.0,0
7407,1,Adoption,0,1,1.0,0
7408,0,Transfer,1,1,0.8,1
7409,1,Return_to_owner,0,1,3.0,0
7410,1,Return_to_owner,0,0,1.0,0
7411,0,Transfer,1,1,0.0,1
7412,1,Adoption,0,1,1.0,0
7413,1,Adoption,0,1,1.0,0
7414,0,Adoption,0,0,0.8,0
7415,0,Transfer,1,-1,1.0,-1
7416,1,Return_to_owner,0,0,2.0,1
7417,1,Adoption,0,1,0.2,0
7418,1,Transfer,1,1,0.2,0
7419,1,Adoption,1,0,0.2,1
7420,1,Adoption,0,0,0.4,0
7421,1,Adoption,0,0,8.0,0
7422,1,Transfer,0,1,0.1,1
7423,1,Adoption,0,0,0.2,0
7424,1,Transfer,0,0,2.0,0
7425,1,Adoption,0,0,0.8,0
7426,0,Adoption,1,0,1.0,0
7427,1,Transfer,0,0,2.0,0
7428,1,Return_to_owner,0,1,4.0,0
7429,1,Adoption,0,0,0.8,0
7430,1,Transfer,1,1,0.1,1
7431,0,Transfer,1,1,0.2,1
7432,1,Adoption,0,0,0.2,0
7433,1,Adoption,0,1,0.2,0
7434,1,Return_to_owner,0,0,2.0,0
7435,1,Adoption,0,1,1.0,0
7436,1,Adoption,1,0,0.3,0
7437,0,Transfer,1,0,0.2,1
7438,0,Euthanasia,1,1,8.0,0
7439,1,Return_to_owner,0,0,16.0,0
7440,1,Euthanasia,0,1,2.0,0
7441,1,Adoption,1,1,8.0,0
7442,0,Adoption,0,1,3.0,0
7443,1,Transfer,0,0,2.0,0
7444,0,Transfer,1,0,0.7,1
7445,1,Transfer,0,1,1.0,0
7446,1,Adoption,1,1,5.0,0
7447,1,Adoption,1,1,0.2,0
7448,0,Transfer,1,-1,1.0,-1
7449,1,Adoption,1,1,0.1,1
7450,1,Return_to_owner,0,0,7.0,0
7451,0,Transfer,1,-1,0.0,-1
7452,1,Transfer,0,0,2.0,0
7453,1,Return_to_owner,0,0,2.0,0
7454,1,Return_to_owner,0,0,3.0,0
7455,1,Adoption,0,1,0.8,0
7456,1,Adoption,0,1,7.0,0
7457,1,Transfer,1,1,0.1,1
7458,1,Return_to_owner,0,1,13.0,0
7459,0,Euthanasia,1,1,0.1,1
7460,1,Adoption,0,0,5.0,0
7461,0,Transfer,1,1,0.7,1
7462,1,Adoption,0,1,7.0,0
7463,0,Adoption,1,1,0.2,0
7464,0,Transfer,1,1,1.0,1
7465,1,Return_to_owner,0,0,3.0,0
7466,1,Euthanasia,1,1,0.5,1
7467,1,Return_to_owner,0,0,3.0,0
7468,1,Adoption,1,0,0.2,0
7469,0,Transfer,1,1,0.0,1
7470,1,Return_to_owner,0,1,4.0,0
7471,1,Euthanasia,0,0,6.0,1
7472,1,Return_to_owner,0,1,7.0,0
7473,1,Return_to_owner,0,0,3.0,0
7474,1,Return_to_owner,0,1,8.0,0
7475,0,Euthanasia,1,0,2.0,1
7476,1,Transfer,1,1,0.5,0
7477,0,Transfer,0,1,0.2,1
7478,1,Adoption,1,1,0.2,0
7479,1,Adoption,1,0,0.2,0
7480,1,Return_to_owner,0,1,0.2,0
7481,1,Return_to_owner,0,0,2.0,0
7482,1,Transfer,0,0,1.0,0
7483,1,Return_to_owner,0,0,4.0,0
7484,1,Transfer,1,1,0.0,1
7485,1,Adoption,0,1,0.2,0
7486,0,Return_to_owner,0,1,1.0,0
7487,1,Adoption,0,0,0.4,0
7488,1,Return_to_owner,0,0,5.0,0
7489,1,Return_to_owner,0,1,2.0,0
7490,1,Return_to_owner,0,0,1.0,0
7491,1,Return_to_owner,0,1,3.0,1
7492,1,Transfer,0,1,4.0,0
7493,1,Adoption,1,0,0.2,0
7494,0,Transfer,0,1,0.1,1
7495,0,Transfer,0,0,1.0,1
7496,0,Euthanasia,1,0,5.0,0
7497,1,Return_to_owner,0,0,8.0,0
7498,1,Adoption,1,0,0.4,0
7499,1,Adoption,0,0,1.0,0
7500,1,Adoption,0,1,10.0,0
7501,0,Transfer,1,1,0.8,1
7502,1,Return_to_owner,1,1,4.0,0
7503,0,Transfer,1,0,0.2,1
7504,0,Euthanasia,1,0,4.0,0
7505,1,Euthanasia,0,0,2.0,0
7506,1,Adoption,0,1,1.0,0
7507,1,Transfer,0,1,0.4,1
7508,1,Adoption,0,1,2.0,0
7509,1,Died,1,0,3.0,0
7510,0,Euthanasia,0,0,2.0,1
7511,0,Adoption,1,0,0.2,0
7512,0,Transfer,1,-1,1.0,-1
7513,1,Adoption,0,0,1.0,0
7514,0,Transfer,1,1,0.1,1
7515,1,Return_to_owner,0,1,6.0,0
7516,1,Adoption,0,0,3.0,0
7517,1,Return_to_owner,0,1,10.0,0
7518,1,Adoption,1,1,0.2,0
7519,1,Transfer,1,1,0.2,0
7520,1,Adoption,1,0,14.0,0
7521,0,Transfer,1,1,0.2,0
7522,1,Adoption,0,1,0.4,0
7523,1,Adoption,0,1,0.2,0
7524,0,Transfer,1,-1,0.0,-1
7525,0,Transfer,1,-1,0.0,-1
7526,1,Return_to_owner,0,0,3.0,0
7527,1,Transfer,0,0,0.1,1
7528,1,Adoption,0,1,6.0,0
7529,1,Adoption,0,0,0.5,0
7530,0,Euthanasia,1,1,0.0,1
7531,1,Adoption,1,0,0.3,0
7532,1,Return_to_owner,0,0,6.0,1
7533,1,Transfer,1,0,2.0,0
7534,1,Return_to_owner,0,1,8.0,0
7535,0,Transfer,1,0,0.4,1
7536,1,Return_to_owner,0,1,0.6,0
7537,1,Adoption,0,1,0.8,0
7538,1,Adoption,1,1,0.2,0
7539,1,Return_to_owner,0,0,3.0,0
7540,1,Transfer,1,1,2.0,0
7541,1,Adoption,1,0,0.2,0
7542,1,Return_to_owner,0,0,1.0,0
7543,0,Euthanasia,0,0,10.0,0
7544,1,Adoption,0,0,3.0,0
7545,0,Adoption,0,0,1.0,0
7546,1,Adoption,0,0,0.8,0
7547,1,Return_to_owner,0,0,5.0,0
7548,1,Adoption,0,1,0.1,0
7549,1,Return_to_owner,0,0,5.0,0
7550,1,Return_to_owner,0,1,1.0,1
7551,1,Adoption,0,0,0.8,0
7552,1,Adoption,0,1,0.6,0
7553,1,Return_to_owner,0,1,2.0,0
7554,1,Transfer,0,0,2.0,0
7555,1,Return_to_owner,0,0,3.0,0
7556,0,Transfer,1,0,4.0,1
7557,0,Return_to_owner,0,1,1.0,0
7558,1,Transfer,1,1,0.1,1
7559,1,Return_to_owner,0,0,7.0,0
7560,1,Transfer,0,1,2.0,0
7561,0,Transfer,0,1,3.0,1
7562,0,Transfer,1,-1,0.0,-1
7563,1,Transfer,1,1,1.0,0
7564,1,Return_to_owner,1,1,12.0,0
7565,0,Transfer,1,0,1.0,1
7566,1,Transfer,1,1,0.1,1
7567,0,Adoption,0,1,6.0,0
7568,1,Adoption,1,0,0.5,0
7569,1,Adoption,1,0,0.2,0
7570,1,Adoption,0,1,0.7,0
7571,1,Transfer,0,0,3.0,0
7572,1,Return_to_owner,1,1,2.0,0
7573,1,Euthanasia,1,0,0.1,1
7574,1,Adoption,0,1,5.0,0
7575,1,Return_to_owner,0,1,5.0,0
7576,0,Transfer,1,-1,0.4,-1
7577,1,Transfer,0,0,0.5,0
7578,1,Adoption,1,1,0.2,0
7579,1,Adoption,0,0,1.0,0
7580,0,Adoption,1,1,0.2,0
7581,1,Transfer,0,1,0.7,0
7582,0,Adoption,0,0,0.5,0
7583,1,Adoption,1,0,0.2,0
7584,0,Adoption,1,0,0.2,0
7585,1,Transfer,0,0,6.0,0
7586,1,Adoption,0,0,1.0,0
7587,0,Transfer,0,1,0.4,1
7588,1,Euthanasia,0,0,4.0,0
7589,1,Return_to_owner,0,1,0.8,0
7590,0,Adoption,0,0,1.0,0
7591,1,Return_to_owner,0,0,2.0,0
7592,1,Adoption,0,1,1.0,0
7593,0,Transfer,1,0,6.0,0
7594,0,Transfer,1,0,0.0,1
7595,0,Adoption,0,0,4.0,0
7596,1,Adoption,0,1,0.2,0
7597,1,Return_to_owner,0,1,0.8,0
7598,0,Adoption,0,0,0.2,0
7599,1,Return_to_owner,0,0,2.0,0
7600,1,Adoption,0,0,0.6,0
7601,0,Transfer,1,0,0.5,1
7602,1,Return_to_owner,0,0,1.0,0
7603,1,Return_to_owner,0,0,5.0,0
7604,1,Return_to_owner,0,1,6.0,0
7605,0,Transfer,1,-1,0.1,-1
7606,0,Transfer,1,-1,0.0,-1
7607,1,Transfer,0,0,1.0,1
7608,0,Adoption,0,1,0.2,0
7609,0,Transfer,1,-1,0.0,-1
7610,0,Transfer,1,1,1.0,1
7611,1,Transfer,0,0,2.0,0
7612,0,Transfer,1,-1,0.0,-1
7613,1,Adoption,0,1,5.0,0
7614,1,Adoption,1,1,0.2,0
7615,0,Adoption,0,1,2.0,1
7616,1,Euthanasia,0,0,2.0,1
7617,1,Return_to_owner,0,0,5.0,0
7618,1,Adoption,0,0,1.0,0
7619,1,Transfer,0,1,5.0,0
7620,1,Return_to_owner,0,0,5.0,0
7621,1,Transfer,0,0,0.8,0
7622,1,Transfer,0,1,0.0,1
7623,1,Transfer,1,0,0.4,0
7624,1,Transfer,0,0,10.0,0
7625,1,Adoption,0,1,0.6,0
7626,1,Adoption,1,1,2.0,0
7627,1,Adoption,1,0,0.5,0
7628,1,Adoption,0,0,2.0,0
7629,1,Adoption,0,0,1.0,1
7630,1,Return_to_owner,0,0,2.0,0
7631,0,Euthanasia,1,1,3.0,0
7632,0,Transfer,1,1,0.3,0
7633,1,Return_to_owner,0,1,15.0,0
7634,1,Adoption,0,0,4.0,0
7635,0,Transfer,0,0,0.1,1
7636,1,Return_to_owner,0,0,1.0,0
7637,1,Return_to_owner,0,1,3.0,0
7638,1,Return_to_owner,0,0,2.0,1
7639,1,Adoption,1,1,0.2,0
7640,1,Return_to_owner,0,0,8.0,0
7641,1,Return_to_owner,0,0,7.0,0
7642,1,Adoption,0,0,0.8,0
7643,1,Adoption,1,1,0.2,0
7644,0,Euthanasia,1,1,0.1,1
7645,1,Adoption,0,0,3.0,0
7646,1,Adoption,1,1,0.2,0
7647,1,Transfer,1,0,0.2,0
7648,1,Return_to_owner,0,1,0.4,0
7649,1,Transfer,0,0,3.0,0
7650,1,Adoption,0,1,3.0,0
7651,1,Transfer,0,0,2.0,1
7652,1,Return_to_owner,0,0,14.0,0
7653,1,Adoption,0,1,1.0,0
7654,1,Adoption,0,1,0.2,0
7655,1,Adoption,0,1,2.0,0
7656,1,Transfer,0,1,2.0,0
7657,1,Adoption,0,1,0.1,0
7658,1,Adoption,0,1,0.2,0
7659,0,Transfer,0,0,0.3,1
7660,0,Adoption,0,0,1.0,0
7661,1,Transfer,0,0,2.0,0
7662,1,Adoption,0,0,1.0,0
7663,1,Adoption,0,0,0.4,0
7664,1,Return_to_owner,0,0,4.0,0
7665,1,Adoption,0,0,1.0,0
7666,1,Adoption,1,0,0.3,0
7667,1,Return_to_owner,0,1,7.0,0
7668,1,Return_to_owner,0,1,2.0,0
7669,1,Adoption,0,1,3.0,0
7670,1,Transfer,1,1,0.2,1
7671,0,Transfer,1,0,0.2,1
7672,0,Transfer,0,1,0.4,1
7673,0,Transfer,1,0,2.0,1
7674,0,Euthanasia,0,1,3.0,1
7675,1,Transfer,1,0,6.0,0
7676,1,Adoption,1,1,5.0,0
7677,1,Return_to_owner,0,0,2.0,0
7678,1,Adoption,0,1,3.0,0
7679,1,Adoption,0,1,1.0,0
7680,1,Transfer,0,0,3.0,1
7681,1,Transfer,1,1,0.8,1
7682,1,Adoption,1,1,0.4,0
7683,1,Adoption,0,0,1.0,0
7684,1,Return_to_owner,0,1,7.0,0
7685,1,Transfer,1,1,8.0,0
7686,0,Return_to_owner,0,0,6.0,1
7687,1,Return_to_owner,0,1,4.0,0
7688,1,Return_to_owner,0,0,10.0,0
7689,1,Euthanasia,0,0,4.0,0
7690,1,Return_to_owner,0,0,0.2,0
7691,1,Adoption,0,1,0.1,1
7692,0,Transfer,0,1,0.2,1
7693,1,Return_to_owner,0,0,4.0,1
7694,0,Transfer,1,0,6.0,0
7695,0,Transfer,0,1,0.1,1
7696,0,Adoption,1,1,0.2,0
7697,1,Adoption,1,0,3.0,0
7698,1,Transfer,0,1,2.0,1
7699,0,Transfer,1,0,0.1,1
7700,1,Adoption,0,1,3.0,0
7701,0,Adoption,0,1,0.5,0
7702,1,Adoption,0,0,0.2,0
7703,1,Adoption,1,1,1.0,0
7704,1,Adoption,1,1,1.0,0
7705,0,Adoption,0,0,0.3,0
7706,1,Return_to_owner,0,1,2.0,0
7707,1,Transfer,1,1,2.0,0
7708,1,Adoption,0,1,3.0,0
7709,1,Return_to_owner,0,0,2.0,0
7710,1,Transfer,0,0,13.0,0
7711,1,Adoption,1,1,10.0,0
7712,1,Adoption,0,1,2.0,0
7713,0,Transfer,1,0,0.0,1
7714,0,Transfer,1,0,2.0,1
7715,1,Transfer,0,0,5.0,0
7716,0,Transfer,0,1,0.1,1
7717,0,Transfer,1,0,0.1,1
7718,1,Adoption,1,0,2.0,0
7719,1,Return_to_owner,0,1,2.0,0
7720,1,Adoption,0,1,4.0,0
7721,0,Adoption,1,1,0.2,0
7722,1,Adoption,0,1,5.0,0
7723,0,Transfer,1,-1,0.1,-1
7724,0,Transfer,0,0,0.0,1
7725,0,Adoption,0,0,0.3,0
7726,0,Adoption,1,0,1.0,0
7727,1,Adoption,1,0,0.1,1
7728,1,Adoption,0,1,1.0,0
7729,1,Adoption,0,0,2.0,0
7730,0,Euthanasia,1,0,2.0,0
7731,1,Adoption,1,0,0.2,0
7732,1,Adoption,0,1,0.2,0
7733,1,Transfer,1,0,2.0,1
7734,1,Return_to_owner,0,0,1.0,1
7735,1,Return_to_owner,1,1,10.0,1
7736,1,Adoption,0,0,0.4,0
7737,1,Return_to_owner,0,1,11.0,0
7738,1,Return_to_owner,0,0,2.0,0
7739,0,Return_to_owner,0,1,6.0,0
7740,0,Transfer,0,1,1.0,0
7741,1,Transfer,1,0,0.1,1
7742,1,Adoption,1,0,0.2,0
7743,1,Adoption,0,0,1.0,0
7744,1,Adoption,0,0,3.0,0
7745,0,Transfer,1,0,1.0,1
7746,1,Transfer,0,1,2.0,1
7747,1,Transfer,1,1,1.0,0
7748,1,Adoption,1,1,0.2,0
7749,1,Adoption,1,0,0.2,0
7750,1,Adoption,0,1,1.0,0
7751,1,Adoption,0,0,1.0,0
7752,1,Adoption,0,0,1.0,0
7753,0,Adoption,1,1,0.2,0
7754,0,Transfer,1,0,0.0,1
7755,1,Adoption,0,1,3.0,0
7756,1,Transfer,1,0,1.0,0
7757,0,Adoption,1,1,0.2,0
7758,1,Return_to_owner,0,1,2.0,1
7759,1,Adoption,0,0,1.0,0
7760,1,Adoption,1,1,3.0,0
7761,1,Adoption,0,0,10.0,0
7762,0,Transfer,0,1,0.1,0
7763,0,Transfer,0,0,4.0,0
7764,1,Transfer,0,0,0.2,0
7765,0,Transfer,0,1,4.0,0
7766,0,Transfer,0,1,0.0,1
7767,1,Transfer,1,1,0.1,1
7768,1,Adoption,0,0,2.0,0
7769,1,Adoption,1,0,0.4,0
7770,1,Return_to_owner,0,1,4.0,0
7771,1,Adoption,0,1,1.0,0
7772,1,Transfer,1,0,0.1,1
7773,1,Transfer,1,1,0.8,0
7774,0,Transfer,1,0,0.1,1
7775,1,Adoption,1,1,0.3,0
7776,1,Return_to_owner,0,1,7.0,0
7777,1,Return_to_owner,0,0,1.0,0
7778,0,Transfer,1,0,1.0,1
7779,1,Adoption,0,0,1.0,0
7780,0,Transfer,1,0,1.0,0
7781,1,Adoption,0,0,2.0,0
7782,1,Adoption,0,1,1.0,0
7783,0,Euthanasia,1,0,12.0,0
7784,1,Transfer,1,1,0.1,1
7785,0,Transfer,1,0,0.1,1
7786,1,Transfer,1,0,0.1,1
7787,0,Transfer,1,-1,0.4,-1
7788,1,Transfer,0,0,2.0,0
7789,1,Adoption,0,1,2.0,0
7790,1,Adoption,1,0,0.2,0
7791,0,Euthanasia,0,0,7.0,1
7792,1,Adoption,0,0,1.0,0
7793,1,Adoption,0,1,1.0,0
7794,1,Return_to_owner,0,0,2.0,0
7795,1,Return_to_owner,0,0,6.0,0
7796,1,Adoption,0,0,3.0,0
7797,0,Transfer,1,0,0.1,1
7798,0,Transfer,0,0,0.3,1
7799,0,Transfer,0,0,0.2,1
7800,0,Adoption,0,1,0.9,0
7801,0,Transfer,1,1,0.3,1
7802,0,Transfer,1,0,0.8,1
7803,1,Return_to_owner,0,1,9.0,0
7804,0,Transfer,0,-1,0.0,-1
7805,1,Adoption,0,0,1.0,0
7806,1,Adoption,1,1,0.2,0
7807,1,Return_to_owner,1,0,3.0,0
7808,1,Return_to_owner,0,0,0.5,1
7809,1,Adoption,0,0,0.8,0
7810,1,Transfer,0,0,1.0,0
7811,0,Euthanasia,1,1,0.1,1
7812,1,Adoption,0,1,6.0,0
7813,1,Adoption,0,0,5.0,0
7814,1,Adoption,0,0,2.0,0
7815,0,Transfer,1,-1,0.0,-1
7816,1,Return_to_owner,0,1,7.0,0
7817,0,Transfer,1,-1,0.0,-1
7818,1,Transfer,0,0,2.0,1
7819,1,Euthanasia,0,0,9.0,0
7820,0,Transfer,0,0,0.1,1
7821,1,Return_to_owner,0,0,2.0,0
7822,1,Adoption,1,1,0.2,0
7823,1,Adoption,0,0,1.0,0
7824,1,Adoption,1,1,0.2,0
7825,1,Transfer,0,1,1.0,0
7826,1,Adoption,0,1,5.0,0
7827,1,Return_to_owner,0,0,4.0,0
7828,1,Return_to_owner,0,0,3.0,0
7829,1,Adoption,0,1,0.8,0
7830,1,Return_to_owner,1,0,4.0,0
7831,1,Return_to_owner,0,1,2.0,0
7832,0,Adoption,0,1,0.2,0
7833,1,Adoption,0,0,0.5,0
7834,1,Adoption,1,0,0.4,0
7835,1,Transfer,0,1,0.2,1
7836,1,Return_to_owner,0,1,1.0,0
7837,1,Adoption,1,1,0.4,0
7838,1,Adoption,0,1,0.4,0
7839,1,Transfer,0,0,2.0,0
7840,1,Return_to_owner,0,0,5.0,0
7841,1,Adoption,0,1,0.6,0
7842,1,Return_to_owner,0,0,3.0,0
7843,1,Died,1,1,10.0,0
7844,0,Transfer,1,1,0.1,1
7845,1,Transfer,0,0,1.0,1
7846,1,Adoption,0,0,6.0,0
7847,0,Transfer,1,-1,0.0,-1
7848,0,Adoption,1,1,0.1,0
7849,0,Transfer,1,1,0.0,1
7850,1,Return_to_owner,0,1,5.0,1
7851,1,Adoption,1,0,0.2,0
7852,0,Adoption,1,1,0.3,0
7853,1,Adoption,1,1,0.1,0
7854,0,Transfer,1,1,0.1,1
7855,1,Return_to_owner,0,0,1.0,0
7856,1,Return_to_owner,0,1,6.0,0
7857,1,Return_to_owner,0,1,13.0,0
7858,1,Adoption,0,0,3.0,0
7859,0,Adoption,0,1,0.2,0
7860,1,Return_to_owner,0,0,8.0,0
7861,0,Transfer,1,0,2.0,1
7862,1,Adoption,1,1,0.2,0
7863,1,Return_to_owner,0,0,3.0,0
7864,1,Adoption,0,0,1.0,0
7865,0,Transfer,1,1,0.0,1
7866,0,Transfer,0,0,5.0,0
7867,1,Adoption,0,1,2.0,0
7868,0,Transfer,1,-1,0.1,-1
7869,1,Adoption,0,1,2.0,0
7870,1,Adoption,0,1,0.2,0
7871,1,Euthanasia,0,0,4.0,0
7872,1,Transfer,1,1,0.2,1
7873,1,Transfer,1,1,2.0,0
7874,1,Adoption,0,1,3.0,0
7875,1,Transfer,0,0,0.4,1
7876,0,Transfer,1,-1,0.0,-1
7877,0,Transfer,1,0,1.0,0
7878,1,Adoption,0,1,0.2,0
7879,1,Adoption,0,0,0.6,0
7880,0,Adoption,1,0,0.2,0
7881,1,Adoption,0,1,2.0,0
7882,1,Return_to_owner,0,1,2.0,0
7883,1,Adoption,1,1,0.3,0
7884,1,Adoption,1,1,0.5,0
7885,0,Transfer,1,0,0.1,1
7886,0,Transfer,1,-1,2.0,-1
7887,0,Transfer,1,0,0.2,0
7888,0,Transfer,1,-1,1.0,-1
7889,0,Transfer,1,-1,0.1,-1
7890,0,Transfer,1,0,0.0,1
7891,1,Transfer,0,0,1.0,0
